order_id,customer_id,order_date,city,courier_partner,promised_date,delivery_date,order_status
O230,C295,2025-12-24 00:00:00,Indore,QuickShip,2025-12-28 00:00:00,2025-12-30 00:00:00,Delivered
O231,C104,2025-10-05 00:00:00,Pune,QuickShip,2025-10-08 00:00:00,2025-10-11 00:00:00,Delivered
O232,C14,2025-10-02 00:00:00,Mumbai,QuickShip,2025-10-04 00:00:00,2025-10-07 00:00:00,Delivered
O233,C288,2025-10-22 00:00:00,Indore,FastEx,2025-10-26 00:00:00,2025-10-29 00:00:00,Delivered
O234,C179,2025-11-26 00:00:00,Indore,FastEx,2025-11-30 00:00:00,2025-11-30 00:00:00,Delivered
O235,C125,2025-12-05 00:00:00,Indore,FastEx,2025-12-08 00:00:00,2025-12-08 00:00:00,Delivered
O236,C353,2025-12-13 00:00:00,Nagpur,QuickShip,2025-12-17 00:00:00,2025-12-21 00:00:00,RTO
O237,C23,2025-10-16 00:00:00,Nagpur,FastEx,2025-10-18 00:00:00,2025-10-20 00:00:00,Delivered
O238,C63,2025-11-20 00:00:00,Indore,FastEx,2025-11-24 00:00:00,2025-11-26 00:00:00,Delivered
O239,C143,2025-11-08 00:00:00,Nagpur,QuickShip,2025-11-12 00:00:00,2025-11-14 00:00:00,Delivered
O240,C153,2025-12-25 00:00:00,Pune,ShipNow,2025-12-28 00:00:00,2025-12-30 00:00:00,Delivered
O241,C145,2025-12-15 00:00:00,Nagpur,FastEx,2025-12-19 00:00:00,2025-12-21 00:00:00,Delivered
O242,C225,2025-12-27 00:00:00,Nagpur,QuickShip,2025-12-30 00:00:00,2026-01-02 00:00:00,Delivered
O243,C309,2025-11-09 00:00:00,Indore,QuickShip,2025-11-12 00:00:00,2025-11-17 00:00:00,RTO
O244,C104,2025-11-07 00:00:00,Mumbai,ShipNow,2025-11-11 00:00:00,2025-11-13 00:00:00,Delivered
O245,C104,2025-11-29 00:00:00,Mumbai,ShipNow,2025-12-01 00:00:00,2025-12-02 00:00:00,Delivered
O246,C39,2025-11-28 00:00:00,Mumbai,FastEx,2025-12-01 00:00:00,2025-12-02 00:00:00,Delivered
O247,C198,2025-10-10 00:00:00,Pune,FastEx,2025-10-14 00:00:00,2025-10-14 00:00:00,Delivered
O248,C134,2025-12-03 00:00:00,Nagpur,ShipNow,2025-12-06 00:00:00,2025-12-07 00:00:00,Cancelled
O249,C67,2025-12-02 00:00:00,Mumbai,QuickShip,2025-12-04 00:00:00,2025-12-06 00:00:00,Delivered
O250,C391,2025-11-18 00:00:00,Indore,QuickShip,2025-11-20 00:00:00,2025-11-23 00:00:00,Delivered
O251,C179,2025-12-03 00:00:00,Mumbai,QuickShip,2025-12-06 00:00:00,2025-12-09 00:00:00,Delivered
O252,C42,2025-11-01 00:00:00,Mumbai,QuickShip,2025-11-03 00:00:00,2025-11-07 00:00:00,RTO
O253,C15,2025-10-07 00:00:00,Nagpur,ShipNow,2025-10-11 00:00:00,2025-10-12 00:00:00,Delivered
O254,C111,2025-10-21 00:00:00,Nagpur,ShipNow,2025-10-25 00:00:00,2025-10-25 00:00:00,Delivered
O255,C157,2025-10-20 00:00:00,Nagpur,QuickShip,2025-10-23 00:00:00,2025-10-26 00:00:00,Delivered
O256,C289,2025-10-26 00:00:00,Pune,FastEx,2025-10-28 00:00:00,2025-10-30 00:00:00,Delivered
O257,C231,2025-12-07 00:00:00,Pune,ShipNow,2025-12-11 00:00:00,2025-12-13 00:00:00,Delivered
O258,C157,2025-12-25 00:00:00,Mumbai,FastEx,2025-12-29 00:00:00,2025-12-29 00:00:00,Delivered
O259,C38,2025-10-15 00:00:00,Nagpur,FastEx,2025-10-19 00:00:00,2025-10-21 00:00:00,Delivered
O260,C97,2025-12-24 00:00:00,Mumbai,ShipNow,2025-12-27 00:00:00,2025-12-28 00:00:00,Delivered
O261,C289,2025-12-18 00:00:00,Indore,FastEx,2025-12-21 00:00:00,2025-12-22 00:00:00,Cancelled
O262,C254,2025-12-25 00:00:00,Indore,FastEx,2025-12-29 00:00:00,2025-12-31 00:00:00,Delivered
O263,C196,2025-10-14 00:00:00,Nagpur,FastEx,2025-10-18 00:00:00,2025-10-18 00:00:00,Delivered
O264,C86,2025-10-27 00:00:00,Nagpur,ShipNow,2025-10-29 00:00:00,2025-10-31 00:00:00,Delivered
O265,C322,2025-11-09 00:00:00,Indore,QuickShip,2025-11-11 00:00:00,2025-11-15 00:00:00,RTO
O266,C10,2025-11-27 00:00:00,Nagpur,QuickShip,2025-11-29 00:00:00,2025-12-01 00:00:00,Delivered
O267,C5,2025-10-28 00:00:00,Pune,FastEx,2025-10-31 00:00:00,2025-11-02 00:00:00,Delivered
O268,C123,2025-10-26 00:00:00,Pune,ShipNow,2025-10-30 00:00:00,2025-10-30 00:00:00,Delivered
O269,C330,2025-12-02 00:00:00,Nagpur,ShipNow,2025-12-05 00:00:00,2025-12-05 00:00:00,Cancelled
O270,C353,2025-12-05 00:00:00,Indore,FastEx,2025-12-09 00:00:00,2025-12-11 00:00:00,Delivered
O271,C118,2025-10-25 00:00:00,Mumbai,QuickShip,2025-10-27 00:00:00,2025-10-28 00:00:00,Delivered
O272,C294,2025-10-03 00:00:00,Nagpur,FastEx,2025-10-05 00:00:00,2025-10-07 00:00:00,Delivered
O273,C397,2025-12-11 00:00:00,Nagpur,ShipNow,2025-12-13 00:00:00,2025-12-13 00:00:00,Cancelled
O274,C159,2025-11-13 00:00:00,Mumbai,QuickShip,2025-11-15 00:00:00,2025-11-17 00:00:00,Cancelled
O275,C303,2025-11-11 00:00:00,Nagpur,ShipNow,2025-11-15 00:00:00,2025-11-18 00:00:00,Delivered
O276,C228,2025-10-06 00:00:00,Mumbai,FastEx,2025-10-08 00:00:00,2025-10-09 00:00:00,Delivered
O277,C365,2025-11-08 00:00:00,Indore,ShipNow,2025-11-12 00:00:00,2025-11-14 00:00:00,Delivered
O278,C216,2025-11-21 00:00:00,Pune,ShipNow,2025-11-25 00:00:00,2025-11-27 00:00:00,Delivered
O279,C184,2025-10-23 00:00:00,Indore,QuickShip,2025-10-26 00:00:00,2025-10-30 00:00:00,RTO
O280,C15,2025-12-28 00:00:00,Pune,ShipNow,2025-12-30 00:00:00,2025-12-31 00:00:00,Delivered
O281,C157,2025-11-19 00:00:00,Mumbai,FastEx,2025-11-21 00:00:00,2025-11-21 00:00:00,Delivered
O282,C136,2025-11-12 00:00:00,Pune,FastEx,2025-11-15 00:00:00,2025-11-17 00:00:00,Delivered
O283,C261,2025-10-19 00:00:00,Indore,QuickShip,2025-10-23 00:00:00,2025-10-25 00:00:00,Delivered
O284,C157,2025-12-08 00:00:00,Pune,QuickShip,2025-12-10 00:00:00,2025-12-13 00:00:00,Delivered
O285,C47,2025-11-20 00:00:00,Mumbai,QuickShip,2025-11-24 00:00:00,2025-11-26 00:00:00,Delivered
O286,C324,2025-10-11 00:00:00,Pune,FastEx,2025-10-14 00:00:00,2025-10-14 00:00:00,Cancelled
O287,C332,2025-10-12 00:00:00,Nagpur,QuickShip,2025-10-16 00:00:00,2025-10-19 00:00:00,Delivered
O288,C173,2025-12-13 00:00:00,Indore,FastEx,2025-12-15 00:00:00,2025-12-17 00:00:00,Delivered
O289,C130,2025-10-08 00:00:00,Nagpur,QuickShip,2025-10-12 00:00:00,2025-10-14 00:00:00,Delivered
O290,C95,2025-10-24 00:00:00,Mumbai,QuickShip,2025-10-28 00:00:00,2025-10-31 00:00:00,Delivered
O291,C115,2025-11-10 00:00:00,Pune,QuickShip,2025-11-12 00:00:00,2025-11-15 00:00:00,Delivered
O292,C243,2025-11-05 00:00:00,Nagpur,FastEx,2025-11-07 00:00:00,2025-11-07 00:00:00,Delivered
O293,C292,2025-12-24 00:00:00,Nagpur,QuickShip,2025-12-28 00:00:00,2025-12-31 00:00:00,Cancelled
O294,C282,2025-12-11 00:00:00,Pune,FastEx,2025-12-15 00:00:00,2025-12-15 00:00:00,Delivered
O295,C299,2025-11-24 00:00:00,Pune,FastEx,2025-11-27 00:00:00,2025-11-29 00:00:00,Delivered
O296,C283,2025-10-09 00:00:00,Indore,ShipNow,2025-10-11 00:00:00,2025-10-14 00:00:00,Delivered
O297,C69,2025-11-16 00:00:00,Nagpur,ShipNow,2025-11-20 00:00:00,2025-11-23 00:00:00,Delivered
O298,C148,2025-10-15 00:00:00,Nagpur,FastEx,2025-10-17 00:00:00,2025-10-18 00:00:00,Cancelled
O299,C11,2025-11-17 00:00:00,Mumbai,ShipNow,2025-11-20 00:00:00,2025-11-20 00:00:00,Delivered
O300,C254,2025-12-21 00:00:00,Indore,ShipNow,2025-12-25 00:00:00,2025-12-27 00:00:00,Delivered
O301,C330,2025-11-11 00:00:00,Mumbai,ShipNow,2025-11-15 00:00:00,2025-11-17 00:00:00,Delivered
O302,C360,2025-11-29 00:00:00,Nagpur,FastEx,2025-12-03 00:00:00,2025-12-06 00:00:00,Delivered
O303,C38,2025-12-23 00:00:00,Mumbai,ShipNow,2025-12-25 00:00:00,2025-12-26 00:00:00,Delivered
O304,C134,2025-12-09 00:00:00,Nagpur,FastEx,2025-12-12 00:00:00,2025-12-14 00:00:00,Delivered
O305,C200,2025-10-12 00:00:00,Nagpur,FastEx,2025-10-14 00:00:00,2025-10-14 00:00:00,Delivered
O306,C23,2025-10-02 00:00:00,Mumbai,FastEx,2025-10-06 00:00:00,2025-10-08 00:00:00,Delivered
O307,C303,2025-10-07 00:00:00,Mumbai,QuickShip,2025-10-10 00:00:00,2025-10-12 00:00:00,Delivered
O308,C346,2025-12-19 00:00:00,Pune,FastEx,2025-12-23 00:00:00,2025-12-25 00:00:00,Delivered
O309,C302,2025-10-03 00:00:00,Pune,FastEx,2025-10-07 00:00:00,2025-10-09 00:00:00,Delivered
O310,C363,2025-10-03 00:00:00,Pune,FastEx,2025-10-05 00:00:00,2025-10-05 00:00:00,Delivered
O311,C396,2025-10-27 00:00:00,Nagpur,ShipNow,2025-10-31 00:00:00,2025-11-01 00:00:00,Delivered
O312,C218,2025-11-09 00:00:00,Mumbai,ShipNow,2025-11-12 00:00:00,2025-11-12 00:00:00,Cancelled
O313,C141,2025-11-02 00:00:00,Indore,FastEx,2025-11-06 00:00:00,2025-11-08 00:00:00,Delivered
O314,C104,2025-10-01 00:00:00,Nagpur,ShipNow,2025-10-05 00:00:00,2025-10-08 00:00:00,Delivered
O315,C210,2025-10-08 00:00:00,Indore,ShipNow,2025-10-10 00:00:00,2025-10-11 00:00:00,Delivered
O316,C111,2025-11-01 00:00:00,Mumbai,ShipNow,2025-11-04 00:00:00,2025-11-05 00:00:00,Delivered
O317,C104,2025-11-17 00:00:00,Nagpur,FastEx,2025-11-19 00:00:00,2025-11-19 00:00:00,Delivered
O318,C316,2025-10-04 00:00:00,Indore,QuickShip,2025-10-08 00:00:00,2025-10-11 00:00:00,Cancelled
O319,C171,2025-12-09 00:00:00,Indore,ShipNow,2025-12-11 00:00:00,2025-12-14 00:00:00,Delivered
O320,C356,2025-10-19 00:00:00,Pune,QuickShip,2025-10-21 00:00:00,2025-10-23 00:00:00,Delivered
O321,C324,2025-11-01 00:00:00,Pune,FastEx,2025-11-03 00:00:00,2025-11-05 00:00:00,Delivered
O322,C133,2025-10-09 00:00:00,Pune,QuickShip,2025-10-11 00:00:00,2025-10-12 00:00:00,Delivered
O323,C376,2025-10-12 00:00:00,Nagpur,QuickShip,2025-10-16 00:00:00,2025-10-20 00:00:00,RTO
O324,C293,2025-10-11 00:00:00,Mumbai,QuickShip,2025-10-15 00:00:00,2025-10-18 00:00:00,Delivered
O325,C328,2025-11-15 00:00:00,Mumbai,FastEx,2025-11-18 00:00:00,2025-11-18 00:00:00,Delivered
O326,C127,2025-10-16 00:00:00,Pune,FastEx,2025-10-18 00:00:00,2025-10-19 00:00:00,Delivered
O327,C106,2025-10-01 00:00:00,Pune,ShipNow,2025-10-03 00:00:00,2025-10-04 00:00:00,Delivered
O328,C92,2025-12-02 00:00:00,Pune,ShipNow,2025-12-05 00:00:00,2025-12-05 00:00:00,Delivered
O329,C287,2025-10-21 00:00:00,Indore,FastEx,2025-10-23 00:00:00,2025-10-25 00:00:00,Delivered
O330,C378,2025-10-30 00:00:00,Pune,ShipNow,2025-11-02 00:00:00,2025-11-04 00:00:00,Delivered
O331,C393,2025-10-13 00:00:00,Indore,FastEx,2025-10-17 00:00:00,2025-10-19 00:00:00,Delivered
O332,C51,2025-11-03 00:00:00,Mumbai,QuickShip,2025-11-06 00:00:00,2025-11-07 00:00:00,Delivered
O333,C29,2025-10-04 00:00:00,Nagpur,ShipNow,2025-10-06 00:00:00,2025-10-08 00:00:00,Delivered
O334,C296,2025-10-28 00:00:00,Nagpur,ShipNow,2025-10-31 00:00:00,2025-11-03 00:00:00,Delivered
O335,C297,2025-11-28 00:00:00,Nagpur,ShipNow,2025-12-02 00:00:00,2025-12-03 00:00:00,Delivered
O336,C214,2025-10-27 00:00:00,Nagpur,FastEx,2025-10-29 00:00:00,2025-11-01 00:00:00,Cancelled
O337,C267,2025-12-08 00:00:00,Indore,ShipNow,2025-12-12 00:00:00,2025-12-13 00:00:00,Delivered
O338,C257,2025-10-25 00:00:00,Indore,FastEx,2025-10-29 00:00:00,2025-11-01 00:00:00,Delivered
O339,C302,2025-10-03 00:00:00,Pune,QuickShip,2025-10-06 00:00:00,2025-10-08 00:00:00,Cancelled
O340,C101,2025-12-07 00:00:00,Indore,QuickShip,2025-12-11 00:00:00,2025-12-15 00:00:00,RTO
O341,C346,2025-10-25 00:00:00,Pune,QuickShip,2025-10-27 00:00:00,2025-10-30 00:00:00,Delivered
O342,C110,2025-10-20 00:00:00,Pune,FastEx,2025-10-24 00:00:00,2025-10-24 00:00:00,Delivered
O343,C182,2025-11-03 00:00:00,Nagpur,ShipNow,2025-11-07 00:00:00,2025-11-08 00:00:00,Delivered
O344,C313,2025-10-26 00:00:00,Indore,FastEx,2025-10-29 00:00:00,2025-10-31 00:00:00,Delivered
O345,C1,2025-10-05 00:00:00,Indore,FastEx,2025-10-09 00:00:00,2025-10-10 00:00:00,Delivered
O346,C319,2025-11-30 00:00:00,Pune,QuickShip,2025-12-03 00:00:00,2025-12-05 00:00:00,Cancelled
O347,C55,2025-10-09 00:00:00,Pune,QuickShip,2025-10-12 00:00:00,2025-10-16 00:00:00,RTO
O348,C371,2025-11-19 00:00:00,Mumbai,ShipNow,2025-11-21 00:00:00,2025-11-23 00:00:00,Delivered
O349,C399,2025-10-06 00:00:00,Mumbai,FastEx,2025-10-08 00:00:00,2025-10-10 00:00:00,Cancelled
O350,C149,2025-12-22 00:00:00,Pune,FastEx,2025-12-24 00:00:00,2025-12-26 00:00:00,Delivered
O351,C309,2025-11-29 00:00:00,Mumbai,ShipNow,2025-12-01 00:00:00,2025-12-01 00:00:00,Delivered
O352,C137,2025-11-13 00:00:00,Mumbai,QuickShip,2025-11-16 00:00:00,2025-11-18 00:00:00,Delivered
O353,C202,2025-10-11 00:00:00,Pune,FastEx,2025-10-15 00:00:00,2025-10-16 00:00:00,Delivered
O354,C313,2025-12-05 00:00:00,Pune,QuickShip,2025-12-07 00:00:00,2025-12-11 00:00:00,RTO
O355,C117,2025-11-16 00:00:00,Indore,QuickShip,2025-11-18 00:00:00,2025-11-19 00:00:00,Delivered
O356,C154,2025-12-12 00:00:00,Pune,QuickShip,2025-12-14 00:00:00,2025-12-16 00:00:00,Delivered
O357,C291,2025-12-24 00:00:00,Pune,QuickShip,2025-12-28 00:00:00,2026-01-01 00:00:00,RTO
O358,C63,2025-12-27 00:00:00,Nagpur,ShipNow,2025-12-29 00:00:00,2026-01-01 00:00:00,Delivered
O359,C244,2025-12-25 00:00:00,Indore,ShipNow,2025-12-29 00:00:00,2026-01-01 00:00:00,Delivered
O360,C25,2025-10-03 00:00:00,Indore,QuickShip,2025-10-06 00:00:00,2025-10-09 00:00:00,Delivered
O361,C90,2025-12-15 00:00:00,Indore,FastEx,2025-12-18 00:00:00,2025-12-21 00:00:00,Delivered
O362,C75,2025-10-30 00:00:00,Nagpur,ShipNow,2025-11-02 00:00:00,2025-11-03 00:00:00,Delivered
O363,C294,2025-12-29 00:00:00,Pune,QuickShip,2026-01-02 00:00:00,2026-01-03 00:00:00,Delivered
O364,C386,2025-10-21 00:00:00,Indore,QuickShip,2025-10-23 00:00:00,2025-10-24 00:00:00,Delivered
O365,C391,2025-10-28 00:00:00,Indore,FastEx,2025-10-30 00:00:00,2025-11-01 00:00:00,Cancelled
O366,C210,2025-12-29 00:00:00,Mumbai,ShipNow,2025-12-31 00:00:00,2026-01-01 00:00:00,Delivered
O367,C347,2025-12-01 00:00:00,Indore,QuickShip,2025-12-03 00:00:00,2025-12-05 00:00:00,Delivered
O368,C17,2025-11-02 00:00:00,Pune,FastEx,2025-11-04 00:00:00,2025-11-05 00:00:00,Delivered
O369,C128,2025-12-24 00:00:00,Pune,QuickShip,2025-12-28 00:00:00,2026-01-01 00:00:00,RTO
O370,C364,2025-11-04 00:00:00,Mumbai,ShipNow,2025-11-07 00:00:00,2025-11-07 00:00:00,Delivered
O371,C251,2025-11-21 00:00:00,Indore,FastEx,2025-11-23 00:00:00,2025-11-25 00:00:00,Delivered
O372,C179,2025-11-03 00:00:00,Indore,ShipNow,2025-11-06 00:00:00,2025-11-08 00:00:00,Delivered
O373,C182,2025-11-10 00:00:00,Indore,QuickShip,2025-11-14 00:00:00,2025-11-19 00:00:00,RTO
O374,C152,2025-11-20 00:00:00,Nagpur,QuickShip,2025-11-24 00:00:00,2025-11-28 00:00:00,RTO
O375,C25,2025-11-16 00:00:00,Indore,FastEx,2025-11-18 00:00:00,2025-11-19 00:00:00,Delivered
O376,C180,2025-12-21 00:00:00,Pune,FastEx,2025-12-25 00:00:00,2025-12-27 00:00:00,Delivered
O377,C198,2025-11-27 00:00:00,Pune,ShipNow,2025-11-30 00:00:00,2025-11-30 00:00:00,Delivered
O378,C344,2025-12-14 00:00:00,Nagpur,FastEx,2025-12-16 00:00:00,2025-12-17 00:00:00,Delivered
O379,C161,2025-11-26 00:00:00,Nagpur,ShipNow,2025-11-28 00:00:00,2025-12-01 00:00:00,Cancelled
O380,C177,2025-10-23 00:00:00,Indore,FastEx,2025-10-26 00:00:00,2025-10-28 00:00:00,Delivered
O381,C285,2025-11-17 00:00:00,Mumbai,FastEx,2025-11-19 00:00:00,2025-11-19 00:00:00,Delivered
O382,C63,2025-10-22 00:00:00,Nagpur,FastEx,2025-10-24 00:00:00,2025-10-26 00:00:00,Delivered
O383,C150,2025-10-17 00:00:00,Nagpur,QuickShip,2025-10-20 00:00:00,2025-10-22 00:00:00,Delivered
O384,C154,2025-12-08 00:00:00,Indore,ShipNow,2025-12-10 00:00:00,2025-12-10 00:00:00,Delivered
O385,C156,2025-10-11 00:00:00,Indore,FastEx,2025-10-13 00:00:00,2025-10-14 00:00:00,Delivered
O386,C370,2025-10-15 00:00:00,Nagpur,FastEx,2025-10-18 00:00:00,2025-10-19 00:00:00,Delivered
O387,C49,2025-11-04 00:00:00,Mumbai,FastEx,2025-11-08 00:00:00,2025-11-09 00:00:00,Delivered
O388,C337,2025-11-02 00:00:00,Nagpur,QuickShip,2025-11-05 00:00:00,2025-11-09 00:00:00,RTO
O389,C84,2025-12-23 00:00:00,Indore,QuickShip,2025-12-25 00:00:00,2025-12-28 00:00:00,Cancelled
O390,C361,2025-10-16 00:00:00,Indore,ShipNow,2025-10-19 00:00:00,2025-10-19 00:00:00,Delivered
O391,C177,2025-11-03 00:00:00,Nagpur,QuickShip,2025-11-05 00:00:00,2025-11-10 00:00:00,RTO
O392,C148,2025-12-05 00:00:00,Mumbai,QuickShip,2025-12-07 00:00:00,2025-12-10 00:00:00,Cancelled
O393,C118,2025-11-09 00:00:00,Nagpur,FastEx,2025-11-12 00:00:00,2025-11-12 00:00:00,Delivered
O394,C342,2025-10-28 00:00:00,Nagpur,ShipNow,2025-10-30 00:00:00,2025-11-01 00:00:00,Delivered
O395,C63,2025-11-16 00:00:00,Indore,FastEx,2025-11-20 00:00:00,2025-11-23 00:00:00,Delivered
O396,C189,2025-11-08 00:00:00,Mumbai,FastEx,2025-11-10 00:00:00,2025-11-12 00:00:00,Delivered
O397,C360,2025-12-09 00:00:00,Pune,QuickShip,2025-12-12 00:00:00,2025-12-15 00:00:00,Cancelled
O398,C49,2025-12-12 00:00:00,Mumbai,QuickShip,2025-12-16 00:00:00,2025-12-18 00:00:00,Delivered
O399,C327,2025-10-20 00:00:00,Nagpur,QuickShip,2025-10-24 00:00:00,2025-10-28 00:00:00,RTO
O400,C257,2025-10-01 00:00:00,Nagpur,QuickShip,2025-10-03 00:00:00,2025-10-05 00:00:00,Delivered
O401,C224,2025-12-11 00:00:00,Nagpur,ShipNow,2025-12-14 00:00:00,2025-12-15 00:00:00,Delivered
O402,C141,2025-12-26 00:00:00,Mumbai,FastEx,2025-12-28 00:00:00,2025-12-28 00:00:00,Delivered
O403,C215,2025-12-02 00:00:00,Indore,ShipNow,2025-12-04 00:00:00,2025-12-05 00:00:00,Delivered
O404,C379,2025-12-06 00:00:00,Nagpur,QuickShip,2025-12-09 00:00:00,2025-12-13 00:00:00,RTO
O405,C211,2025-10-04 00:00:00,Nagpur,QuickShip,2025-10-07 00:00:00,2025-10-11 00:00:00,RTO
O406,C318,2025-11-27 00:00:00,Mumbai,QuickShip,2025-11-29 00:00:00,2025-12-02 00:00:00,Delivered
O407,C32,2025-10-25 00:00:00,Pune,FastEx,2025-10-29 00:00:00,2025-10-29 00:00:00,Delivered
O408,C158,2025-11-16 00:00:00,Pune,ShipNow,2025-11-18 00:00:00,2025-11-19 00:00:00,Delivered
O409,C285,2025-11-07 00:00:00,Indore,QuickShip,2025-11-11 00:00:00,2025-11-16 00:00:00,RTO
O410,C305,2025-10-15 00:00:00,Indore,FastEx,2025-10-17 00:00:00,2025-10-19 00:00:00,Delivered
O411,C286,2025-12-02 00:00:00,Nagpur,QuickShip,2025-12-05 00:00:00,2025-12-07 00:00:00,Delivered
O412,C144,2025-10-21 00:00:00,Mumbai,ShipNow,2025-10-25 00:00:00,2025-10-26 00:00:00,Delivered
O413,C19,2025-11-26 00:00:00,Nagpur,QuickShip,2025-11-29 00:00:00,2025-12-01 00:00:00,Delivered
O414,C18,2025-11-22 00:00:00,Indore,ShipNow,2025-11-25 00:00:00,2025-11-28 00:00:00,Delivered
O415,C257,2025-11-15 00:00:00,Mumbai,FastEx,2025-11-18 00:00:00,2025-11-18 00:00:00,Delivered
O416,C78,2025-10-14 00:00:00,Mumbai,FastEx,2025-10-17 00:00:00,2025-10-19 00:00:00,Delivered
O417,C371,2025-12-15 00:00:00,Indore,FastEx,2025-12-18 00:00:00,2025-12-19 00:00:00,Delivered
O418,C175,2025-10-17 00:00:00,Pune,QuickShip,2025-10-19 00:00:00,2025-10-20 00:00:00,Delivered
O419,C194,2025-11-08 00:00:00,Pune,FastEx,2025-11-12 00:00:00,2025-11-14 00:00:00,Delivered
O420,C113,2025-10-09 00:00:00,Mumbai,FastEx,2025-10-11 00:00:00,2025-10-13 00:00:00,Delivered
O421,C114,2025-12-16 00:00:00,Nagpur,ShipNow,2025-12-18 00:00:00,2025-12-20 00:00:00,Delivered
O422,C222,2025-12-18 00:00:00,Pune,ShipNow,2025-12-20 00:00:00,2025-12-22 00:00:00,Delivered
O423,C166,2025-12-21 00:00:00,Nagpur,QuickShip,2025-12-24 00:00:00,2025-12-26 00:00:00,Delivered
O424,C319,2025-10-06 00:00:00,Pune,FastEx,2025-10-08 00:00:00,2025-10-10 00:00:00,Delivered
O425,C132,2025-10-23 00:00:00,Pune,FastEx,2025-10-27 00:00:00,2025-10-27 00:00:00,Delivered
O426,C385,2025-11-28 00:00:00,Nagpur,FastEx,2025-11-30 00:00:00,2025-12-03 00:00:00,Delivered
O427,C264,2025-11-15 00:00:00,Indore,QuickShip,2025-11-18 00:00:00,2025-11-20 00:00:00,Cancelled
O428,C55,2025-11-07 00:00:00,Pune,ShipNow,2025-11-11 00:00:00,2025-11-11 00:00:00,Delivered
O429,C359,2025-10-14 00:00:00,Pune,QuickShip,2025-10-18 00:00:00,2025-10-21 00:00:00,Delivered
O430,C131,2025-12-11 00:00:00,Nagpur,FastEx,2025-12-15 00:00:00,2025-12-17 00:00:00,Delivered
O431,C288,2025-12-01 00:00:00,Indore,QuickShip,2025-12-05 00:00:00,2025-12-09 00:00:00,RTO
O432,C266,2025-11-04 00:00:00,Pune,FastEx,2025-11-06 00:00:00,2025-11-08 00:00:00,Delivered
O433,C366,2025-10-19 00:00:00,Pune,FastEx,2025-10-22 00:00:00,2025-10-23 00:00:00,Cancelled
O434,C162,2025-10-30 00:00:00,Indore,QuickShip,2025-11-03 00:00:00,2025-11-06 00:00:00,Delivered
O435,C380,2025-12-17 00:00:00,Pune,QuickShip,2025-12-21 00:00:00,2025-12-25 00:00:00,RTO
O436,C87,2025-12-23 00:00:00,Indore,FastEx,2025-12-26 00:00:00,2025-12-29 00:00:00,Cancelled
O437,C55,2025-10-25 00:00:00,Indore,FastEx,2025-10-27 00:00:00,2025-10-27 00:00:00,Delivered
O438,C288,2025-11-09 00:00:00,Nagpur,ShipNow,2025-11-13 00:00:00,2025-11-16 00:00:00,Delivered
O439,C178,2025-12-27 00:00:00,Mumbai,FastEx,2025-12-29 00:00:00,2025-12-29 00:00:00,Delivered
O440,C391,2025-10-14 00:00:00,Indore,FastEx,2025-10-16 00:00:00,2025-10-16 00:00:00,Cancelled
O441,C349,2025-10-26 00:00:00,Nagpur,FastEx,2025-10-28 00:00:00,2025-10-28 00:00:00,Delivered
O442,C8,2025-12-26 00:00:00,Mumbai,FastEx,2025-12-28 00:00:00,2025-12-28 00:00:00,Delivered
O443,C321,2025-10-22 00:00:00,Pune,FastEx,2025-10-26 00:00:00,2025-10-27 00:00:00,Delivered
O444,C313,2025-11-17 00:00:00,Mumbai,ShipNow,2025-11-21 00:00:00,2025-11-23 00:00:00,Delivered
O445,C247,2025-12-22 00:00:00,Indore,FastEx,2025-12-24 00:00:00,2025-12-24 00:00:00,Delivered
O446,C323,2025-11-20 00:00:00,Indore,QuickShip,2025-11-22 00:00:00,2025-11-25 00:00:00,Cancelled
O447,C255,2025-10-03 00:00:00,Indore,QuickShip,2025-10-06 00:00:00,2025-10-08 00:00:00,Delivered
O448,C328,2025-11-11 00:00:00,Indore,QuickShip,2025-11-14 00:00:00,2025-11-17 00:00:00,Delivered
O449,C54,2025-10-19 00:00:00,Indore,ShipNow,2025-10-22 00:00:00,2025-10-22 00:00:00,Delivered
O450,C249,2025-12-12 00:00:00,Nagpur,ShipNow,2025-12-16 00:00:00,2025-12-19 00:00:00,Delivered
O451,C239,2025-10-28 00:00:00,Indore,FastEx,2025-10-31 00:00:00,2025-11-02 00:00:00,Delivered
O452,C229,2025-12-23 00:00:00,Nagpur,ShipNow,2025-12-27 00:00:00,2025-12-29 00:00:00,Delivered
O453,C67,2025-11-14 00:00:00,Pune,QuickShip,2025-11-18 00:00:00,2025-11-22 00:00:00,RTO
O454,C51,2025-12-10 00:00:00,Indore,ShipNow,2025-12-14 00:00:00,2025-12-17 00:00:00,Delivered
O455,C97,2025-12-17 00:00:00,Indore,QuickShip,2025-12-21 00:00:00,2025-12-23 00:00:00,Delivered
O456,C92,2025-12-02 00:00:00,Mumbai,ShipNow,2025-12-05 00:00:00,2025-12-07 00:00:00,Delivered
O457,C264,2025-12-12 00:00:00,Pune,ShipNow,2025-12-14 00:00:00,2025-12-14 00:00:00,Delivered
O458,C291,2025-10-19 00:00:00,Indore,FastEx,2025-10-21 00:00:00,2025-10-22 00:00:00,Cancelled
O459,C96,2025-11-16 00:00:00,Indore,QuickShip,2025-11-18 00:00:00,2025-11-23 00:00:00,RTO
